rank,PubYear,Life Sciences,Physics,Chemistry,Computers,Engineering,Mathematics,Agriculture & Environment,Humanity,Others,Sums of cits
276,1994,2480.233333,0.833333333,43.4,1.416666667,34.03333333,0.833333333,6.75,0.5,97,2665
277,1995,2554.516667,1,1.566666667,0,8.533333333,3.25,6.633333333,0,88.5,2664
278,2000,2588.416667,0,0.5,0,10,2.5,25.16666667,27.91666667,3.5,2658
279,1996,2520.166667,6.166666667,26.58333333,2.166666667,18.16666667,4.166666667,4.083333333,0,76.5,2658
280,1997,136.0666667,283.7833333,1655.316667,0.75,545.6666667,6,7.416666667,0,23,2658
281,2000,2610.633333,1.833333333,3,3.25,26.83333333,0.7,0,0.25,2.5,2649
282,2002,2620,0,8.333333333,0.5,11.5,1,2.166666667,0,3.5,2647
283,2002,46.6,371.5166667,1324.783333,0.833333333,859.2333333,2.5,11.53333333,0,28,2645
284,1990,3.066666667,1795.365079,275.7595238,1,526.1420635,3.333333333,0,0.5,36.83333333,2642
285,1976,2392.083333,0,1.916666667,0,1,0,2.5,0,235.5,2633
286,1978,494.947619,0.5,2096.554762,0,8.833333333,0,23.36428571,2.3,13.5,2640
287,2002,5.1,1334.366667,649.1,6.95,588.2333333,14.5,25.75,0,13,2637
288,1991,2480.011111,0,8.033333333,0,23.7,0.25,10.00555556,0,110,2632
289,2002,1.166666667,94.4,2181.566667,0.25,320.4833333,1.333333333,4.3,0.5,27,2631
290,1986,2387.333333,0,6.333333333,2,2,0,7.833333333,0,222.5,2628
291,1997,2502.75,1.666666667,22.5,0.166666667,11,0.666666667,10.08333333,0.666666667,76.5,2626
292,1996,45.19166667,647.9833333,1691.141667,6.25,189.35,19.41666667,20.16666667,1.5,3,2624
293,1998,1153.954762,348.55,858.2833333,41.74285714,57.88333333,34.58571429,3.25,0.25,117.5,2616
294,2001,2541.633333,0.5,1.8,0.333333333,22.06666667,0,0.333333333,22.33333333,17,2606
295,1997,2515.55,0,5.583333333,0,8.116666667,0,5.416666667,0.833333333,69.5,2605
296,2000,12.83333333,912.4333333,945.5333333,0,691.2166667,4.166666667,4.066666667,0,33.75,2604
297,2000,2381.933333,20.5,95.91666667,0.5,27.73333333,2.833333333,7.083333333,0,62.5,2599
298,1991,11.53333333,1196.134127,665.2952381,6.066666667,560.6039683,20.58333333,4.45,0.5,122.8333333,2588
299,1989,2428.5,0,10.91666667,1.5,8.083333333,0.5,6,3.666666667,125.8333333,2585
300,2000,2360.8,8,39.26666667,6.466666667,15.11666667,8.266666667,4.25,0.5,136.3333333,2579
301,2002,392.1833333,17.45,2070.216667,4.783333333,62.36666667,0.333333333,1.666666667,0.5,24.5,2574
302,1991,2377.521429,0,23.11904762,0,7.35952381,0,2.5,0.5,156,2567
303,1972,2065.45,20.41666667,117.7166667,2,59.66666667,6.083333333,15.33333333,4,206.3333333,2497
304,1982,2268.166667,0,11.83333333,0,0,0,8,0.5,270.5,2559
305,2000,2.5,2458.25,3,5,55.5,24.25,1.25,1.5,6.75,2558
306,1996,63.16666667,738.5285714,1110.85,1,574.2047619,2.416666667,6,0.5,57.33333333,2554
307,2001,2338.016667,3.333333333,10.16666667,1.65,113.0166667,0.4,4.583333333,0,78.83333333,2550
308,2001,2352.1,5.416666667,41.63333333,32.86666667,10.13333333,15.43333333,10.83333333,1.25,78.5,2548.166667
309,2002,2531.55,0,4.916666667,0.25,1.916666667,0.2,1,0.833333333,5.333333333,2546
310,2002,2322,0,7,29.33333333,49.78333333,35.71666667,2.666666667,0.5,97.5,2544.5
311,1984,2192.1,0,16.7,0.2,20.5,1,1,1.5,291,2524
312,1999,2506.683333,0,3.833333333,0.333333333,12,0.4,0,1.75,9,2534
313,1998,2218.016667,3.916666667,10.25,0,150.5666667,0,12.75,4.833333333,127.6666667,2528
314,2002,1,2326.3,11.33333333,11.16666667,22.03333333,81.16666667,0,2,70,2525
315,1995,2316.65,0,0,0.333333333,4.166666667,16.41666667,101,23.6,60.83333333,2523
316,1992,2269.888889,3.166666667,45.43888889,0.2,6.166666667,1.833333333,25.30555556,1,168,2521
317,1973,2412,0,1.5,0,2.5,0,4,0,92,2512
318,2000,2420.15,0.5,57.98333333,1.333333333,5.533333333,0.833333333,4.666666667,1.166666667,25.5,2517.666667
319,1995,122.2142857,35.25,2296.869048,1.25,47.91666667,0.5,4.5,1,7.5,2517
320,1999,2159.083333,5.833333333,100.6666667,0,3.666666667,0,0.75,0,244,2514
321,2002,2022.083333,22.06666667,306.8666667,0.666666667,45.06666667,2.333333333,49.66666667,0.25,62,2511
322,1992,2491.6,0.5,3.533333333,0,7.166666667,0.45,0,1.5,4.25,2509
323,1986,2316.133333,0,3.25,0,1.533333333,0,4.833333333,0,180.25,2506
324,1998,2461.3,0,5.75,0,28.16666667,0.45,5.666666667,0.833333333,2.833333333,2505
325,1977,2048.083333,0,3.25,0,2.666666667,0,4.666666667,0.5,437.8333333,2497
326,1982,2453.416667,0,2,0.5,27.58333333,0,0,2.5,12,2498
327,1958,1641.5,1,275.5,0,18.16666667,0,75.83333333,0,154,2166
328,2002,2426.3,0,3.25,0.5,29.66666667,0.7,16.91666667,5.166666667,12.5,2495
329,1996,2259.433333,1.5,53.21666667,0.666666667,75.38333333,1.833333333,59.46666667,0.5,34,2486
330,1990,5,966.6619048,992.9452381,0.916666667,459.0595238,1.25,1,0.5,54.66666667,2482
331,2002,2099.016667,4.666666667,229.5,20.2,23.08333333,2.45,2.583333333,0,95.5,2477
332,1972,2364.75,0.5,2.25,0,23.33333333,0,3,0,44.16666667,2438
333,1988,2348.116667,0,47.15,0,9.833333333,0,4.066666667,2.333333333,48.5,2460
334,1994,2304.183333,0,0.5,1,1,2.5,0.333333333,141.4833333,12,2463
335,1999,2369.433333,0,6,0,6.9,0,5.166666667,0.5,77,2465
336,1997,2325.533333,0,5.45,0.5,102.9333333,0.333333333,6.5,5.25,15.5,2462
337,1996,2337.8,0.5,1.783333333,0.5,24.5,1,29.25,25.5,34.16666667,2455
338,1989,2243.333333,1,18.48333333,0.7,33.33333333,3,5.15,1.833333333,144.1666667,2451
339,1980,2380.333333,2.833333333,20.91666667,1,16.58333333,2,5.333333333,2,11,2442
340,1994,2291.965873,0,5.873015873,0,6.466666667,0,4.694444444,0,138,2447
341,1988,27.84166667,782.5357143,1524.460714,7.933333333,69.1452381,27.58333333,0.5,0,8,2448
342,1984,2120.566667,0,26.36666667,0.95,19.7,3.75,1.666666667,1.5,254.5,2429
343,1996,2045.283333,6.5,244.2166667,0,59.85,0,27.15,0,54,2437
344,1998,2401.666667,0,3,4.333333333,13.83333333,2.333333333,3.833333333,1,3,2433
345,2000,2363.8,4.75,9.166666667,2.45,27.8,2.7,7,2.333333333,11,2431
346,1995,2220.05,4,21.86666667,4.983333333,19.11666667,22.48333333,1.666666667,1.5,132.3333333,2428
347,1995,2297.744444,0,32.81111111,0,12.16666667,0,11.27777778,0,73,2427
348,1994,2318.9,0,11.75,0.333333333,22.68333333,0,5.5,0.5,64.33333333,2424
349,1989,2229.5,0,6.880952381,1.833333333,1.952380952,0,2.833333333,0.5,179.5,2423
350,1996,2284.05,0.333333333,21.86666667,0,12.41666667,0,5.666666667,0.666666667,95,2420
351,2001,2388.883333,0.333333333,2.666666667,1.25,19.33333333,0.2,0.333333333,0.5,3.5,2417
352,2000,2267.633333,0,1,0.766666667,0,0.933333333,125.5,1.166666667,19,2416
353,1988,2352.816667,0.333333333,5.233333333,0.833333333,10.58333333,0,1.45,2.5,40.25,2414
354,1985,2232.233333,0,9.033333333,0,2.75,0,5.983333333,0,163,2413
355,1998,2295.3,0.666666667,11.26666667,0.95,10.48333333,0.666666667,11.66666667,1,81,2413
356,1980,2132.666667,1,15.33333333,1,4.166666667,0,3.5,0,249.3333333,2407
357,2002,2250.65,0.583333333,44.76666667,1.85,33.08333333,1.733333333,9.333333333,0,58,2400
358,1985,2109.6,0.833333333,15.8,25.66666667,4.75,5,8.1,0.25,229,2399
359,2001,2383.333333,0,4.333333333,0.333333333,3.5,0.5,0,0,1,2393
360,2002,2208.833333,5.666666667,20.4,0.95,88.11666667,1.366666667,21.16666667,16,26.5,2389
361,1987,2158.877778,6.6,27.54444444,4.166666667,9.678571429,0.833333333,51.29920635,1.5,127.5,2388
362,1998,2306.2,2,13.33333333,0.5,11.75,5.883333333,3.166666667,2.166666667,43,2388
363,2002,7,570.05,1019.983333,1.5,754.8833333,0.333333333,4.75,0,28.5,2387
364,2001,2298.333333,0,5.25,0,17.25,0,14.66666667,2,45.5,2383
365,2000,47.31666667,717.6,846.3666667,3.2,720.3333333,3.166666667,10.26666667,0.5,32.25,2381
366,1981,2068.666667,0.5,9.666666667,1,2.666666667,1,8.833333333,0,273.6666667,2366
367,1991,1978.986508,8.833333333,112.3746032,3.055555556,6.416666667,0.333333333,0,0.5,267.5,2378
368,2002,3.5,2305,1.833333333,3.5,35.08333333,21.33333333,1,2.5,3.25,2377
369,1998,184.8833333,25.88333333,8.5,0,17.16666667,4.5,2024.233333,1,108.5,2374.666667
370,1999,1625.916667,7.916666667,60.2,2,40.26666667,19.86666667,595.5,6.5,15,2373.166667
371,2002,589.0833333,10.41666667,336.2,1.75,353.0833333,1.666666667,1063.8,4,13,2373
372,2000,1980.3,33.9,57.36666667,57.3,27.16666667,53.9,6.9,0,156.5,2373.333333
373,2000,2235.033333,0.666666667,5.9,0.166666667,97.03333333,0.533333333,10.08333333,11.58333333,10,2371
374,1994,2320.133333,0.75,4.166666667,0.2,36.35,0.65,0.25,0.5,5,2368
375,1999,2341.25,0.833333333,5.083333333,2.083333333,9.416666667,1,4.25,3.75,0,2367.666667
376,1967,2041.666667,0,52.33333333,0,10.5,0,30.5,0.5,122.5,2258
377,1977,2287.166667,0,1.5,1.833333333,4.666666667,15.5,4.333333333,2,12,2329
378,1998,2348.05,0,3.833333333,1.333333333,4.666666667,0.2,0,2.583333333,1.333333333,2362
379,1986,2113.4,0,3.7,0,1.5,0,8.4,0,232,2359
380,1987,2110.666667,0,1,1,0,0.5,1.333333333,1,242.5,2358
381,1989,2185.916667,0,2.75,0.5,0.833333333,0,4,0,163,2357
382,1994,0,2197.021429,13.76190476,1.333333333,69.71666667,47.83333333,0,0,25.33333333,2355
383,2001,2254.666667,0,1.5,0.666666667,11.16666667,2.333333333,7,1.833333333,72.83333333,2352
384,1995,2274.8,0.25,3.75,0.166666667,10.08333333,0.333333333,6.616666667,0,56,2352
385,1992,2230.05,0.2,8.166666667,0,24.41666667,0.25,9.416666667,0.5,69,2342
386,1994,2227.5,1.5,19.58333333,0,18.08333333,0.75,17.25,0.333333333,57,2342
387,2001,2218.166667,0.333333333,7.75,0,6.833333333,0,14.08333333,2.833333333,89,2339
388,1999,1860.288095,8.5,281.35,25.17619048,82,10.51904762,29.5,3.166666667,36.5,2337
389,2001,2121.75,7.233333333,96.3,2.016666667,28.46666667,1.066666667,2.166666667,17,61,2337
390,2001,2181.983333,0.833333333,39.95,0.95,25.03333333,0,36.41666667,1.333333333,50.5,2337
391,1992,2162.933333,0.2,3.333333333,0,20.41666667,0,8.616666667,0.5,138,2334
392,2002,2288.566667,0,3.416666667,0.333333333,4.5,0.6,12.75,11.33333333,7.5,2329
393,1983,2091.416667,1,6.833333333,0,3,0,1.25,0,224.5,2328
394,1992,10.83333333,118.9690476,1600.366667,0,518.497619,0,28.83333333,0.5,49,2327
395,2001,2302,0,4.833333333,0,10,0,0,0.833333333,8.333333333,2326
396,2002,2218.633333,1,0,0,92.33333333,3.7,0.333333333,5,4,2325
397,1987,2056.233333,0.666666667,42.96666667,0.75,45.8,2.833333333,37.08333333,1,135.6666667,2323
398,1989,2252.833333,0,6.75,0,20.41666667,0,0,0.5,39.5,2320
399,2001,1726.25,7.333333333,422.7166667,3.7,82.71666667,4.2,11.08333333,0,60,2318
400,1985,2212.916667,3.166666667,21.88333333,0,30.08333333,0,6.25,1.666666667,37.03333333,2313
401,1978,2254.5,2.233333333,0.6,0,4.5,0,1.25,4.25,47.66666667,2315
402,1995,2260.833333,0,3,0.5,4.333333333,0,42.33333333,0,6,2317
403,1996,2207.683333,0,5.833333333,4.666666667,6.166666667,4.15,22.5,1.5,61.5,2314
404,1975,2078.166667,0,11.66666667,0,15.33333333,0,2,0,197.8333333,2305
405,1986,2075.083333,2.916666667,15.68333333,0.5,5.916666667,0.5,4.9,0,204.5,2310
406,2002,2296.5,0,2.833333333,1.916666667,2.25,2,0,1,2.5,2309
407,1987,2100.916667,1.666666667,44.26666667,0.2,45.51666667,0,3.933333333,0.666666667,107.8333333,2305
408,1995,1773.766667,34.43333333,181.4642857,0.166666667,229.6690476,0.333333333,0.666666667,0.5,84,2305
409,1996,59.8547619,303.9690476,1516.014286,0,403.4952381,1.5,3.5,0,13.66666667,2302
410,2001,101.5,700.9,700.25,1.5,734.5166667,5.666666667,9.416666667,0,38.25,2292
411,2002,2154.066667,1.833333333,44.95,1.116666667,9.116666667,0,9.916666667,0,67,2288
412,2001,65.66666667,8.566666667,2168.616667,0,23.15,0,3,1,17,2287
413,1987,2117.316667,1,15.86666667,0,1.5,0,2.816666667,0,147.5,2286
414,1984,2083.833333,0,4.333333333,0,3.5,0,3,0.333333333,189,2284
415,2001,2093.4,1.5,12.73333333,2.166666667,44.11666667,4.5,4.416666667,1,118.1666667,2282
416,2001,2192.166667,1,1.833333333,0.166666667,10.16666667,1.333333333,4.5,1.333333333,62.5,2275
417,1995,2124,0,5.533333333,0,21.4,0,94.06666667,1,28,2274
418,1996,2112.65,0,25.75,0.5,11.76666667,1,1,0,120.3333333,2273
419,1989,8.233333333,1258.75,921.4166667,2.333333333,53.76666667,20.5,1,0,6,2272
420,1998,2192.666667,0,13.16666667,2.333333333,4.166666667,0,14.66666667,37,7,2271
421,1993,2153.533333,0.333333333,4.283333333,0.5,16.16666667,0,11.73333333,0.916666667,83.03333333,2270.5
422,1993,2115.866667,0,76.43333333,0,9.383333333,0,13.98333333,0.333333333,54,2270
423,1995,2183.766667,0.2,2.2,0,8.066666667,0,4.933333333,0.333333333,68.5,2268
424,1995,2213,0,7.833333333,0.166666667,5,0.333333333,2,0.666666667,39,2268
425,1999,2190.85,0,4.666666667,0,8.483333333,1,4.5,1,51.5,2262
426,1993,2115.116667,0.5,2.7,0.166666667,25.2,0.333333333,3.45,0.333333333,111.2,2259
427,1999,1636.816667,10,441.8666667,4.4,118.8,2.366666667,9.416666667,0.5,34.5,2258.666667
428,2000,0,2225.083333,0,7.333333333,4.916666667,1.666666667,3.5,0,15.5,2258
429,1987,2105.635714,0,1.711904762,0,3.1,0,2.885714286,0,141.6666667,2255
430,1996,2165.333333,0,4.666666667,0,10,0.583333333,8.083333333,0.333333333,53,2242
431,1988,1.833333333,1517.704762,247.7738095,0,435.6880952,3,18,0,18,2242
432,2002,1968.583333,0.733333333,22.26666667,0.5,30.33333333,0,127.6666667,4.416666667,87.5,2242
433,2002,48.75,91.31666667,1864.083333,0.75,216.4333333,0,12.16666667,1,3.5,2238
434,1995,2058.8,0,5.2,0.666666667,14.33333333,0.333333333,36.83333333,39.16666667,78.66666667,2234
435,1997,1799.907143,13.58333333,70.43333333,75.96428571,49.96666667,42.72857143,33.83333333,3.25,142.5,2232.166667
436,1994,2171.8,0.833333333,6.5,0.2,40.26666667,0.65,0.25,0.5,5,2226
437,2000,23.33333333,82.9,1458.25,0.5,596.7166667,0.833333333,48.96666667,0,11.5,2223
438,1990,2104.966667,0,1.783333333,0,17.86666667,0,5.15,0,90.23333333,2220
439,1998,1.333333333,21.58333333,2082.583333,0,97.33333333,0.666666667,0,0.5,13,2217
440,1994,2087.016667,1.583333333,8.916666667,2.166666667,28.73333333,4.583333333,7.166666667,5.833333333,68,2214
441,2001,3.733333333,1644.2,37.48333333,3,400.5833333,74.41666667,2.75,3,44.5,2213.666667
442,2002,2066.316667,4.75,58.66666667,0,31.6,0,12.16666667,0,39.5,2213
443,1989,4,1574.207143,15.93333333,0,18.75952381,2.166666667,513.2666667,0,78.33333333,2206.666667
444,1994,2115.033333,0,8.816666667,0.25,69.36666667,0.2,0,0.333333333,10,2204
445,1995,33.43571429,138.95,1197.911905,0,623.1071429,0.333333333,198.5952381,1.5,11.16666667,2205
446,2001,2102.783333,3,17.41666667,1.166666667,17.38333333,2.5,11.58333333,2.166666667,45,2203
447,1995,2033.8,0,7.533333333,0.666666667,14.66666667,0.333333333,35.33333333,34,76.66666667,2203
448,1994,2152.483333,0,1.333333333,0,3.183333333,0,0,0,46,2203
449,1996,2038.483333,0,50.81666667,2.116666667,10.58333333,0,29.83333333,10.16666667,61,2203
450,2001,2122.383333,0.333333333,20.03333333,0.783333333,11.8,0.333333333,0,1.5,42.83333333,2200
451,1965,1696.066667,0,2.166666667,0,64.26666667,0,8.5,1,34,1806
452,1951,1705.833333,0,87.16666667,0,14.83333333,0,7.666666667,0,150.5,1966
453,1981,1928.25,0,8.75,0.5,1.5,0,5.666666667,1,242.3333333,2188
454,2002,72,152.55,1818.15,3.833333333,121.05,3.666666667,5.75,0.5,6.5,2184
455,1996,1964.45,20.66666667,1.833333333,20.11666667,90.4,11.61666667,16.66666667,46.75,11.5,2184
456,1992,2071.2,0,4.7,0.5,11.16666667,0,4.4,0.333333333,84.7,2177
457,1971,1902.883333,0,59.91666667,0,4.533333333,0,1.5,2.666666667,110.5,2082
458,2000,2074.566667,0.733333333,14.9,0.2,12.26666667,0,14.5,0.833333333,57,2175
459,1983,2043.516667,0.333333333,37.4,0,9.166666667,0,12.58333333,0.5,67.5,2171
460,1989,2041.166667,0,9.333333333,0,3.5,0,2,0,117,2173
461,1986,2072.416667,0,0.75,0,3.583333333,0.5,4.5,0,88.25,2170
462,1991,2088.333333,1,3,0,8.216666667,0.25,0,0,63.2,2164
463,1984,2034.416667,0.5,1.333333333,0,9.166666667,0,1,74,38.58333333,2159
464,1981,2001.416667,0,32.58333333,0,12.5,0,9,0.5,103,2159
465,1994,2081.833333,1,0.333333333,0,21,0.333333333,1.5,0,52,2158
466,1998,18.13333333,1000.466667,540.6166667,2.166666667,515.8666667,5,3.666666667,0,66.08333333,2152
467,1998,2060.416667,0,11.66666667,1.166666667,14.66666667,1.583333333,7,0,49.5,2146
468,1999,2024.55,2.166666667,1.75,1.2,19.8,3.366666667,2.25,1.916666667,90,2147
469,1995,2013.5,1.833333333,16.41666667,0.166666667,57.91666667,1,6.166666667,0,48,2145
470,1998,0,2088.566667,0,0.5,3.6,42.08333333,0.5,2.5,7.25,2145
471,1999,1,1865.066667,8,13.83333333,20.26666667,208.6666667,1.416666667,1.5,24.25,2144
472,1994,1,1594.695238,157.4928571,0,324.9785714,13.83333333,0,0,51,2143
473,1997,2038.633333,1,25.28333333,1.416666667,13.16666667,3.833333333,2.166666667,0,54.5,2140
474,1994,1998.916667,0,37.41666667,1.25,3.5,0,0.583333333,7.5,87.83333333,2137
475,2002,1698.25,2.566666667,0,29.36666667,10.98333333,2,0.5,288,101,2132.666667
476,1995,1728.616667,3.65,18.23333333,1.5,57.48571429,1,286.1809524,0,34.33333333,2131
477,1996,12.65,930.8,590.2666667,1.5,518.8666667,5.333333333,3.25,1,65.33333333,2129
478,2002,2000.066667,0.25,36.66666667,1.333333333,9.1,0.833333333,7.416666667,1.333333333,72,2129
479,1998,2048.316667,0,7,0,9.35,0,7.333333333,0,51,2123
480,1997,1980.666667,1.5,32.16666667,0,6,0,13.5,13.83333333,73.33333333,2121
481,1988,2011.716667,0,2.866666667,0.666666667,14.91666667,1.083333333,13.25,1,73.5,2119
482,2002,1371.25,3.75,1,0.833333333,28.41666667,1,592.5833333,4.666666667,117.5,2121
483,1984,1778.5,0,3,0,0.666666667,0,2,0,330.8333333,2115
484,1987,1953.530952,0.5,22.35238095,2.833333333,11.21666667,5.666666667,9.4,0.833333333,107.6666667,2114
485,1992,3.833333333,1238.116667,667.7214286,5.5,133.2785714,28.41666667,19.63333333,0.5,15,2112
486,1998,1.5,1986.916667,3.833333333,2,65.18333333,24.23333333,2,4,18.33333333,2108
487,1978,1976.666667,0,8.583333333,0.5,10,0,1,0.75,97.5,2095
488,1987,1846.65,0.5,17.23333333,1.166666667,4.5,0,1.25,1,232.7,2105
489,1997,1976.633333,4.75,24.7,1.316666667,31.35,4,1.75,0,60.5,2105
490,2001,2027.433333,2.833333333,14.56666667,1.7,21.13333333,3.166666667,6.333333333,3,21.5,2101.666667
491,1998,1948.3,2,14.5,0.5,19.78333333,1,5.083333333,1,104.8333333,2097
492,1996,1942.588095,1,14.33333333,5.942857143,10.36666667,24.23571429,12.03333333,17,69.5,2097
493,1997,2011.25,1.666666667,19.58333333,0.166666667,13.66666667,0.666666667,17.66666667,1.333333333,30,2096
494,1998,248.7833333,385.3833333,944.4666667,1,461.0333333,0.666666667,4.416666667,1,48.25,2095
495,1994,2016.916667,0,6,0.5,12.5,0,2.583333333,0.5,55,2094
496,1981,1945.285714,0,38.01190476,0.5,10,0,9.702380952,0,89.5,2093
497,2000,1888.416667,0,18.16666667,1.166666667,6.166666667,0.333333333,27.5,84.25,61,2087
498,1996,1965.333333,0.5,10.75,1,9.416666667,0.5,4.5,0,91,2083
499,1992,1976.15,0,9.05,0.2,13.86666667,0,0.4,0,82.33333333,2082
500,2001,2.666666667,455.8666667,880.9833333,1.25,668.95,2.166666667,45.11666667,0.5,23.5,2081
501,2002,1760.1,23.4,87.46666667,34.75,26.8,27.03333333,2.25,0,119.2,2081
502,2001,2014.316667,0.666666667,11.4,3,28.61666667,0,2,1,17.5,2078.5
503,1997,1857.35,0,77.01666667,4.933333333,12.83333333,1,66.7,7.666666667,51.5,2079
504,1994,1960.016667,0,5.833333333,0,9.816666667,0,1.333333333,0,100,2077
505,1981,1943.083333,0,8.75,0,3,0,9.166666667,0,111,2075
506,1997,1959.5,0,11.5,0,7.833333333,0.333333333,0.5,2.333333333,90,2072
507,1998,306.3166667,313.8666667,960.5333333,1,442.45,1.333333333,5.25,1,41.25,2073
508,1984,1987.1,0,15.11666667,0,1.916666667,0,0.2,0.666666667,64,2069
509,1994,1788.85,9.166666667,70.91666667,3.472222222,5.5,0.5,1.394444444,0.2,192,2072
510,2001,1944.216667,1,36.5,0,11.53333333,0,2.25,0,76.5,2072
511,1985,1886.45,0.5,85.55,0.5,9.2,0,3.8,0,79,2065
512,2000,1748.733333,4.5,143.2333333,0,30.28333333,0,74.41666667,4.333333333,57.5,2063
513,1993,1967.533333,0,7.233333333,0,10.61666667,0,3.583333333,0.5,72.53333333,2062
514,1996,1955.933333,0,10.53333333,0,8.533333333,0,2,0,85,2062
515,1993,1963.333333,0,4.166666667,0.166666667,9.416666667,0.333333333,3.583333333,0,78,2059
516,1999,1876.383333,10.5,46.75,1.166666667,76.7,0,6.166666667,0,39.33333333,2057
517,1988,1799.833333,1,24.83333333,1.25,2.833333333,0.25,5.666666667,0.333333333,217,2053
518,2002,2032.75,4.166666667,2.5,1,8.25,0,0,0.333333333,4,2053
519,1993,1925.833333,0,6.666666667,0,9.583333333,0,3.916666667,0,103,2049
520,1998,1986.733333,0,32.61666667,0.45,8.366666667,0,1.5,1.333333333,16,2047
521,1996,1907.616667,2,61.76666667,0,19.7,0,13.91666667,2,38,2045
522,2002,1809.633333,6,0.583333333,12.63333333,14.15,3.333333333,1.916666667,123.4166667,72.83333333,2044.5
523,1992,1922.30873,1.5,7.43015873,10.46666667,1.083333333,0.166666667,28.21111111,1,71.83333333,2044
524,1995,1856.833333,2,18.86666667,4.666666667,15.58333333,19.05,0,1,124,2042
525,2000,5.416666667,16.56666667,1943.366667,0,54.65,0,0,0,23,2043
526,2002,1755.35,16.83333333,68.98333333,33.71666667,24.11666667,35,2.666666667,1,104.3333333,2042
527,1998,0,1741.633333,30.73333333,6.5,149.3,35.08333333,0,1.5,76.25,2041
528,1989,1952.033333,0.5,16.63333333,0,31.41666667,0,9.25,0.333333333,28.83333333,2039
529,1985,19.75,881.652381,761.5357143,7.833333333,199.8119048,14.91666667,8.666666667,6,138.8333333,2039
530,2002,1956.333333,1.333333333,9.5,0.5,65.83333333,0,0,0,3.5,2037
531,1993,1885.566667,0,9.783333333,0,25.66666667,0.7,0.5,18.05,91.73333333,2032
532,1993,1856.166667,0,0,0,1.5,0.5,0.5,3.5,169.8333333,2032
533,1996,1894.65,1.333333333,22.16666667,0.5,5.1,1,0.75,1,104.5,2031
534,1989,1926.5,0,3.833333333,0,5.666666667,0,3.5,1,87.5,2028
535,2002,1986.416667,0.5,2.166666667,0,16.33333333,0.5,5.5,10.08333333,5.5,2027
536,1995,1947.666667,0.333333333,1.5,0,11.5,0,0.5,0,61.5,2023
537,1999,1977.833333,1.083333333,9.833333333,1.5,20.41666667,0,2.833333333,1.5,6,2021
538,2000,2.666666667,401.9333333,140.7166667,0,1451.6,7.5,2.25,0,12.33333333,2019
539,2002,1801.716667,0,3,50.08333333,8.2,24.66666667,11.33333333,1,118,2018
540,1990,1672.80873,0,19.11111111,0.5,6.761904762,0,277.318254,0,41.5,2018
541,1998,1976.766667,0,6.333333333,0.333333333,10.75,3.65,0.333333333,1.833333333,18,2018
542,1987,1849.633333,0,11.13333333,0,0.5,0,7.233333333,0,148.5,2017
